City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
368,verkhoyansk,67.5447,133.385,-0.96,83,32,1.99,RU,1647836861
369,batavia,41.85,-88.3126,52.25,65,0,0.0,US,1647836615
370,lawrence,38.9717,-95.2353,68.36,27,0,11.5,US,1647836862
371,port macquarie,-31.4333,152.9167,76.89,58,36,14.32,AU,1647836862
372,mezen,65.8522,44.24,23.13,93,35,6.06,RU,1647836862
373,vilhena,-12.7406,-60.1458,68.32,99,100,3.2,BR,1647836863
374,luderitz,-26.6481,15.1594,71.87,68,0,7.74,NA,1647836863
375,pishva,35.308,51.7267,56.21,37,96,5.93,IR,1647836863
376,koumac,-20.5667,164.2833,81.72,72,98,13.04,NC,1647836864
377,yaan,7.3833,8.5667,80.37,70,51,8.81,NG,1647836864
378,kapit,2.0167,112.9333,89.24,58,98,1.92,MY,1647836864
379,qaqortoq,60.7167,-46.0333,2.19,78,7,5.95,GL,1647836865
380,matara,5.9485,80.5353,85.86,67,33,10.87,LK,1647836865
381,pueblo,38.2545,-104.6091,56.84,27,0,5.75,US,1647836685
382,masunga,-20.6246,27.4488,57.02,73,2,10.29,BW,1647836865
383,coffs harbour,-30.3,153.1333,79.12,57,40,16.11,AU,1647836866
384,chernyanka,50.9409,37.8069,18.3,97,25,4.76,RU,1647836866
385,xinmin,41.9908,122.8253,43.74,45,29,7.76,CN,1647836866
386,krasnoselkup,65.7,82.4667,20.21,93,100,1.21,RU,1647836867
387,poum,-20.2333,164.0167,81.05,74,98,18.43,NC,1647836867
388,puerto leguizamo,-0.1934,-74.7819,72.88,98,100,1.48,CO,1647836868
389,buta,2.7858,24.73,68.43,99,91,1.86,CD,1647836868
390,comarapa,-17.9,-64.4833,55.63,98,100,1.3,BO,1647836868
391,altay,47.8667,88.1167,24.26,57,19,2.86,CN,1647836580
392,anloga,5.7947,0.8973,81.86,80,97,14.27,GH,1647836869
393,afantou,36.2935,28.1623,46.81,53,20,4.61,GR,1647836869
394,nhulunbuy,-12.2333,136.7667,88.41,62,75,6.91,AU,1647836869
395,veseloyarsk,51.2836,81.1056,15.98,88,12,16.15,RU,1647836870
396,nemuro,43.3236,145.575,32.81,67,66,15.52,JP,1647836870
397,finschhafen,-6.6024,147.8681,86.14,69,100,9.95,PG,1647836870
398,nijar,36.9665,-2.206,51.66,87,75,8.05,ES,1647836871
399,san patricio,28.017,-97.5169,69.84,79,100,17.43,US,1647836871
400,viedma,-40.8135,-62.9967,67.84,31,100,27.29,AR,1647836871
401,sorland,67.667,12.6934,43.02,80,65,33.89,NO,1647836872
402,inirida,3.8653,-67.9239,71.83,98,100,2.68,CO,1647836872
403,bud,39.447,-86.1758,52.68,63,15,7.25,US,1647836873
404,ust-maya,60.4167,134.5333,18.18,65,55,4.81,RU,1647836873
405,farah,32.5,62.5,66.45,14,6,2.35,AF,1647836873
406,aleksandrovsk-sakhalinskiy,50.8975,142.1561,24.69,65,62,13.58,RU,1647836874
407,gamba,-2.65,10.0,77.77,82,100,1.81,GA,1647836874
408,maniitsoq,65.4167,-52.9,-11.67,79,1,5.93,GL,1647836875
409,marzuq,14.4,46.4667,71.82,38,18,3.94,YE,1647836875
410,santa rosa,14.3122,121.1114,94.1,67,100,13.71,PH,1647836875
411,mulanje,-16.0316,35.5,63.63,99,100,4.79,MW,1647836876
412,horta,38.5333,-28.6333,55.11,68,96,25.66,PT,1647836876
413,aborlan,9.4352,118.5492,81.97,78,100,5.77,PH,1647836876
414,mosquera,4.7059,-74.2302,53.69,100,40,0.0,CO,1647836877
415,swan hill,-35.3378,143.5544,91.45,18,30,7.38,AU,1647836877
416,safaga,26.7292,33.9365,62.58,55,0,10.85,EG,1647836877
417,nanakuli,21.3906,-158.1547,77.7,78,75,6.91,US,1647836878
418,namibe,-15.1961,12.1522,72.82,84,100,6.22,AO,1647836878
419,sarata,46.0197,29.6657,30.25,67,0,8.77,UA,1647836878
420,mian channun,30.44,72.3543,88.74,15,0,4.52,PK,1647836879
421,rio linda,38.691,-121.4486,60.69,37,0,8.05,US,1647836750
422,san vicente de canete,-13.0751,-76.3835,71.24,81,99,2.55,PE,1647836879
423,hwange,-18.3693,26.5019,59.72,81,38,3.83,ZW,1647836880
424,chokurdakh,70.6333,147.9167,-1.23,90,8,4.85,RU,1647836880
425,griffith,41.5284,-87.4237,55.33,93,0,0.0,US,1647836880
426,norman wells,65.282,-126.8329,1.44,66,100,17.27,CA,1647836881
427,shepsi,44.0361,39.1489,34.93,61,2,8.84,RU,1647836881
428,comodoro rivadavia,-45.8667,-67.5,62.46,63,0,6.91,AR,1647836799
429,san pedro,14.35,121.0167,93.34,66,75,9.22,PH,1647836881
430,shimoda,34.6667,138.95,53.96,73,100,8.77,JP,1647836882
431,sobolevo,54.4299,31.8996,24.53,97,15,5.46,RU,1647836882
432,sao felix do xingu,-6.6447,-51.995,69.84,97,68,0.31,BR,1647836882
433,tharad,24.3961,71.6267,83.35,24,0,10.2,IN,1647836884
434,lufilufi,-13.8745,-171.5986,89.38,77,63,17.67,WS,1647836884
435,paamiut,61.994,-49.6678,-4.61,92,50,8.77,GL,1647836884
436,dicabisagan,17.0818,122.4157,86.47,67,14,7.07,PH,1647836885
437,tabuk,17.4189,121.4443,87.01,61,9,6.76,PH,1647836755
438,pran buri,12.3847,99.9098,86.02,67,100,9.73,TH,1647836885
439,abu dhabi,24.4667,54.3667,68.97,85,0,6.91,AE,1647836777
440,talakan,50.3167,130.3667,23.58,61,54,8.23,RU,1647836885
441,pryazha,61.6926,33.6216,29.43,95,71,2.86,RU,1647836886
442,vaitape,-16.5167,-151.75,82.76,71,9,18.19,PF,1647836886
443,hastings,50.8552,0.5729,42.53,85,0,6.35,GB,1647836886
444,bundibugyo,0.7414,30.0417,67.59,89,71,2.64,UG,1647836887
445,copiapo,-27.3667,-70.3333,66.31,59,0,0.69,CL,1647836709
446,tianpeng,30.9866,103.9393,61.27,84,100,2.8,CN,1647836887
447,fortuna,40.5982,-124.1573,47.66,85,20,4.61,US,1647836888
448,rognan,67.0953,15.3878,45.88,59,53,10.16,NO,1647836888
449,olinda,-8.0089,-34.8553,82.13,78,40,6.91,BR,1647836888
450,sistranda,63.7256,8.834,35.56,70,0,9.86,NO,1647836888
451,bowen,-20.0167,148.2333,84.0,57,62,16.49,AU,1647836889
452,rio grande,-32.035,-52.0986,57.31,55,100,16.49,BR,1647836889
453,tecoanapa,16.5167,-98.75,77.47,74,1,2.37,MX,1647836889
454,oranjemund,-28.55,16.4333,67.19,78,1,3.58,NA,1647836890
455,acarigua,9.5545,-69.1956,77.47,68,100,7.4,VE,1647836890
456,vagay,57.9375,69.0217,25.09,94,98,6.71,RU,1647836890
457,abadszalok,47.4667,20.6,26.98,57,0,3.0,HU,1647836891
458,hofn,64.2539,-15.2082,38.8,70,100,6.53,IS,1647836891
459,kaeo,-35.1,173.7833,77.32,69,8,7.78,NZ,1647836891
460,seoul,37.5683,126.9778,49.57,30,0,3.44,KR,1647836892
461,dymer,50.7865,30.3026,35.96,88,0,7.58,UA,1647836892
462,dvinskoy,62.1535,45.1175,27.16,85,90,9.6,RU,1647836893
463,chapais,49.7834,-74.8492,26.38,90,100,11.36,CA,1647836716
464,cockburn town,21.4612,-71.1419,77.68,74,0,15.84,TC,1647836608
465,fougamou,-1.2154,10.5838,73.81,99,100,2.3,GA,1647836893
466,traralgon,-38.1833,146.5333,81.88,38,21,2.08,AU,1647836894
467,muyezerskiy,63.9333,31.65,30.02,83,13,6.11,RU,1647836894
468,tabou,4.423,-7.3528,77.83,88,94,3.02,CI,1647836894
469,asfi,32.2994,-9.2372,57.4,76,20,7.25,MA,1647836895
470,coquimbo,-29.9533,-71.3436,56.93,88,0,3.44,CL,1647836596
471,saint anthony,45.0205,-93.218,51.96,46,0,12.66,US,1647836895
472,grajau,-5.8194,-46.1386,71.71,96,65,0.29,BR,1647836895
473,puerto escondido,15.85,-97.0667,79.5,68,0,6.2,MX,1647836896
474,beringovskiy,63.05,179.3167,20.75,76,92,4.83,RU,1647836896
475,phanom thuan,14.1303,99.6986,91.18,47,90,12.86,TH,1647836897
476,darhan,49.4867,105.9228,29.07,47,1,9.31,MN,1647836897
477,port hedland,-20.3167,118.5667,100.45,37,57,11.5,AU,1647836897
478,ardakan,32.31,54.0175,61.45,19,96,1.03,IR,1647836898
479,acari,-15.4311,-74.6158,72.43,76,76,2.89,PE,1647836898
480,baft,29.234,56.6057,54.48,25,4,3.85,IR,1647836899
481,sambava,-14.2667,50.1667,77.63,88,100,9.19,MG,1647836900
482,jamame,0.0722,42.7506,78.67,77,9,7.85,SO,1647836900
483,havelock,34.8791,-76.9013,58.95,52,0,11.5,US,1647836900
484,sarkand,45.41,79.9186,36.66,51,35,3.27,KZ,1647836900
485,livramento,-3.0254,-60.1803,75.87,100,40,2.3,BR,1647836901
486,arlit,18.7369,7.3853,76.41,14,66,9.42,NE,1647836901
487,vila velha,-20.3297,-40.2925,73.94,94,40,3.44,BR,1647836902
488,konza,-1.7426,37.1294,58.23,92,0,3.04,KE,1647836902
489,turukhansk,65.8167,87.9833,18.41,93,100,5.91,RU,1647836902
490,marabba,12.35,32.1833,74.07,10,1,9.57,SD,1647836903
491,praia da vitoria,38.7333,-27.0667,56.75,82,20,15.26,PT,1647836903
492,lithakia,37.7167,20.8333,38.57,59,5,19.39,GR,1647836903
493,mersing,2.4312,103.8405,80.51,89,40,2.3,MY,1647836904
494,sabancuy,18.9667,-91.1833,78.12,83,80,7.47,MX,1647836904
495,kingaroy,-26.5333,151.8333,78.84,44,40,6.91,AU,1647836904
496,lata,40.1629,-8.3327,51.08,90,80,6.53,PT,1647836905
497,narasannapeta,18.4167,84.05,86.52,59,42,5.59,IN,1647836905
498,dwarka,22.2394,68.9678,78.26,68,0,12.62,IN,1647836905
499,parrita,9.5201,-84.3225,77.61,78,97,3.85,CR,1647836906
500,aktas,49.7789,72.9608,11.95,91,73,15.7,KZ,1647836906
501,aiquile,-18.2041,-65.1807,57.11,95,98,3.18,BO,1647836906
502,kamariotissa,40.4833,25.4667,40.5,61,22,28.1,GR,1647836907
503,ngunguru,-35.6167,174.5,70.45,81,26,12.19,NZ,1647836907
504,savinka,50.0785,47.0994,22.35,95,20,10.42,RU,1647836907
505,westerland,54.9079,8.3033,42.82,52,100,12.66,DE,1647836908
506,bushehr,28.9684,50.8385,66.29,59,0,11.5,IR,1647836908
507,arona,28.0996,-16.681,57.99,66,40,8.05,ES,1647836909
508,high rock,26.6208,-78.2833,73.42,74,86,18.88,BS,1647836909
509,north platte,41.1239,-100.7654,58.37,39,0,8.99,US,1647836910
510,vyartsilya,62.1764,30.693,26.73,91,35,3.18,RU,1647836911
511,karasjok,69.4719,25.5112,38.26,53,100,11.92,NO,1647836911
512,derby,52.9228,-1.4766,36.97,90,2,3.44,GB,1647836907
513,pringsewu,-5.3582,104.9744,89.73,49,91,3.6,ID,1647836911
514,husavik,66.0449,-17.3389,28.72,82,81,3.02,IS,1647836912
515,beaupre,47.0443,-70.8953,36.7,99,100,5.37,CA,1647836912
516,bairiki,1.3292,172.9752,86.0,74,20,11.5,KI,1647836912
517,puerto suarez,-18.95,-57.8,71.91,98,75,3.06,BO,1647836913
518,mount isa,-20.7333,139.5,98.37,20,100,10.36,AU,1647836913
519,redmond,47.674,-122.1215,45.3,86,100,4.0,US,1647836913
520,uruzgan,32.8333,66.0,58.19,26,0,3.87,AF,1647836914
521,mednogorsk,51.4128,57.595,22.1,96,100,16.8,RU,1647836914
522,ishigaki,24.3448,124.1572,77.13,83,75,12.66,JP,1647836746
523,zhezkazgan,47.8043,67.7144,15.78,67,0,6.71,KZ,1647836914
524,deputatskiy,69.3,139.9,-1.46,90,5,2.8,RU,1647836915
525,oranjestad,12.524,-70.027,78.75,78,40,19.57,AW,1647836773
526,tezu,27.9167,96.1667,92.8,21,30,4.94,IN,1647836915
527,urusha,54.05,122.9,22.6,67,16,5.84,RU,1647836915
528,sechura,-5.5569,-80.8222,73.17,74,46,12.21,PE,1647836916
529,iqaluit,63.7506,-68.5145,-6.07,71,100,4.61,CA,1647836916
530,lakatoro,-16.0999,167.4164,78.06,88,100,6.8,VU,1647836916
531,petropavlovsk-kamchatskiy,53.0452,158.6483,32.59,100,100,4.47,RU,1647836917
532,xichang,27.8964,102.2634,76.48,28,2,5.75,CN,1647836917
533,aljezur,37.3191,-8.8033,54.14,92,80,8.63,PT,1647836917
534,xinpu,34.5997,119.1594,45.61,58,100,7.65,CN,1647836918
535,cabra,37.4725,-4.4421,51.19,92,96,0.29,ES,1647836918
536,porto novo,6.4965,2.6036,84.02,82,100,7.07,BJ,1647836918
537,madarounfa,13.3087,7.156,75.07,15,20,3.53,NE,1647836919
538,taldan,53.6667,124.8,22.55,68,21,8.1,RU,1647836920
539,grand gaube,-20.0064,57.6608,83.37,83,61,3.0,MU,1647836920
540,girua,-28.0283,-54.3497,57.69,77,0,13.98,BR,1647836921
541,smithers,54.7804,-127.1743,32.32,93,100,3.44,CA,1647836921
542,floresti,47.8933,28.3014,32.72,77,0,5.01,MD,1647836921
543,cabedelo,-6.9811,-34.8339,77.67,83,56,8.55,BR,1647836921
544,chervonohryhorivka,47.623,34.5389,30.09,85,10,6.51,UA,1647836922
545,bandarbeyla,9.4942,50.8122,77.34,67,4,4.61,SO,1647836922
546,tulum,20.2167,-87.4667,75.42,85,4,6.04,MX,1647836922
547,itarema,-2.9248,-39.9167,76.82,87,99,6.73,BR,1647836923
548,santa isabel do rio negro,-0.4139,-65.0192,72.77,99,100,0.38,BR,1647836923
549,miri,4.4148,114.0089,86.14,74,40,4.61,MY,1647836923
550,mora,11.0461,14.1401,74.19,12,91,3.29,CM,1647836924
551,maceio,-9.6658,-35.7353,76.44,94,40,2.3,BR,1647836644
552,cururupu,-1.8283,-44.8683,74.08,96,85,1.99,BR,1647836924
553,bongandanga,1.5,21.05,70.39,87,100,2.71,CD,1647836925
554,general pico,-35.6566,-63.7568,63.52,42,80,19.04,AR,1647836925
555,trairi,-3.2778,-39.2689,75.74,89,96,5.23,BR,1647836913
556,vrangel,42.7297,133.0839,33.55,52,1,13.67,RU,1647836925
557,angoche,-16.2325,39.9086,74.59,90,96,9.17,MZ,1647836926
558,tete,-16.1564,33.5867,71.69,94,75,0.0,MZ,1647836926
559,nogliki,51.8333,143.1667,24.51,64,12,18.92,RU,1647836926
560,rawah,34.4816,41.9093,42.94,33,100,5.64,IQ,1647836927
561,kang,-23.6752,22.7876,64.65,52,73,7.31,BW,1647836928
562,mopipi,-21.1833,24.8833,63.61,57,41,9.71,BW,1647836928
563,ostersund,63.1792,14.6357,37.85,52,0,10.36,SE,1647836928
564,naze,28.3667,129.4833,68.92,68,71,7.27,JP,1647836929
565,mirandopolis,-21.1336,-51.1017,68.36,82,97,14.2,BR,1647836929
566,lagunas,-5.2269,-75.6753,72.84,99,100,2.06,PE,1647836929
567,roald,62.5833,6.1333,40.75,86,0,3.44,NO,1647836930
